model,region,scenario,unit,variable,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
AR6,World,C1_95th,Mt BC/yr,Emissions|BC,11.1831302642822,10.5003660202026,7.82616,6.19772248268128,5.04928755760193,3.83211419582367,3.54591,3.32243,3.02539,2.93221
AR6,World,C1_95th,kt C2F6/yr,Emissions|C2F6,5.60401477466093,7.54124527683319,1.86573117375374,1.0068663003648,0.958104687783,0.958822594468,0.9388733943645,0.894897299023,0.8361384736104,0.7734565869716
AR6,World,C1_95th,kt C6F14/yr,Emissions|C6F14,1.3309520483017,1.3309520483017,0.9897,0.7933,0.680299999999999,0.6853,0.695,0.7173,0.75,0.789
AR6,World,C1_95th,kt CF4/yr,Emissions|CF4,16.0517692565918,19.4330501556396,7.93483757972717,4.36215804588806,3.282645815,3.11367630198532,3.1811337045,3.235965595,3.196074383,3.152203087
AR6,World,C1_95th,Mt CH4/yr,Emissions|CH4,421.38882,412.8038,287.130518151394,248.212422369032,242.40730845128,231.807148573374,227.04396916474,219.97446721949,210.689662103489,212.471119198625
AR6,World,C1_95th,Mt CO/yr,Emissions|CO,1055.18971542543,987.405712749567,789.55155374056,708.453600060769,601.029686651199,523.804568941358,473.3956,479.112245,474.862465,472.00139
AR6,World,C1_95th,Mt CO2/yr,Emissions|CO2|MAGICC AFOLU,6937.57078,6240.45407562499,1488.07176126034,524.566719999997,270.806119999999,-25.4367363281251,-99.22,-197.5967,-278.41,-274.69814
AR6,World,C1_95th,Mt CO2/yr,Emissions|CO2|MAGICC Fossil and Industrial,37918.04455,39342.8148982684,26362.3155,17761.2167890625,10797.009375,4718.03908824594,4090.0387494677,5101.13657881616,5695.01877040365,5874.71395752915
AR6,World,C1_95th,kt HFC125/yr,Emissions|HFC125,95.7089560848663,187.881029817385,87.42775539,82.53704031,61.8441316503281,67.2293102789146,74.3117306998434,79.7022655392238,83.697372300213,87.2529212190131
AR6,World,C1_95th,kt HFC134a/yr,Emissions|HFC134a,280.243,448.317687988281,209.449653004,163.70017129,169.243033852067,180.525175578899,198.523871470303,212.433782957716,221.528859806096,228.393207864293
AR6,World,C1_95th,kt HFC143a/yr,Emissions|HFC143a,71.1764996245808,135.364381945846,94.77993389,89.48938806,63.498652784,64.4363031671056,71.9622673067217,78.0380803185737,82.8173725878947,87.2399119484348
AR6,World,C1_95th,kt HFC227ea/yr,Emissions|HFC227ea,10.8779,9.65946699999997,4.3228469609,4.31350490600154,4.40716675,4.05526549815993,3.86880788842514,3.6680218183,3.4601288657,3.2651080747
AR6,World,C1_95th,kt HFC23/yr,Emissions|HFC23,31.3114,26.0707658145059,9.653227649288,9.66001044727,9.868961679139,9.854409419644,9.718718197962,9.404986527476,8.988900507909,8.616941530106
AR6,World,C1_95th,kt HFC245fa/yr,Emissions|HFC245fa,21.4345,30.210025,20.1839389091189,23.1404277641911,25.4763472106422,27.9286264259926,31.2677053596511,33.919647985,35.4794728925,35.9689581285508
AR6,World,C1_95th,kt HFC32/yr,Emissions|HFC32,65.0466331545284,127.516396494655,31.9015735250134,18.3620645202136,17.4761206354179,17.9888108085594,21.295883326014,20.0878232100723,20.4432927682944,23.5934780016375
AR6,World,C1_95th,kt N2O/yr,Emissions|N2O,11796.59884,12714.51518,11870.83832,11690.6655,12131.6762,12436.77592,12336.54746,11915.38934,11576.3036719528,11111.11804
AR6,World,C1_95th,Mt NH3/yr,Emissions|NH3,63.4962146575571,68.3992204734424,75.3279389759707,78.8361106656389,81.5553265912817,83.6955029091427,85.249931000298,86.4518903627998,87.0266453335278,86.7913597010814
AR6,World,C1_95th,Mt NOx/yr,Emissions|NOx,154.923907811149,148.193900276406,104.72628071197,84.5986460863385,77.4371060977325,72.1855025751935,69.7537859463149,65.999789227879,60.497548786379,57.5147121533908
AR6,World,C1_95th,Mt OC/yr,Emissions|OC,41.3233201980591,39.2856002807617,32.6662353515625,32.2223014831543,27.1485877990723,23.60082,22.61686,21.28244,20.6234,20.26838
AR6,World,C1_95th,kt SF6/yr,Emissions|SF6,8.44618679363835,8.75670051597195,4.88034245005463,4.55096791154882,4.2244467613609,3.944881555564,4.145412284451,4.243861407433,4.252206966219,4.176323165643
AR6,World,C1_95th,Mt SO2/yr,Emissions|Sulfur,123.448822021484,107.968774414062,52.584,33.089,29.0283090564395,29.2638319244618,28.64415532705,26.5796138613759,24.0133756653207,22.3596571715008
AR6,World,C1_95th,Mt VOC/yr,Emissions|VOC,205.090432764288,192.491248339351,175.074463689821,160.817419430396,148.8811415576,148.068357720948,142.462424752835,136.146610665351,129.086215,123.678764967885
