model,region,scenario,unit,variable,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
AR6,World,C1_5th,Mt BC/yr,Emissions|BC,6.72037864885036,5.92308159832265,3.6155904194688,2.12509782832273,1.07271296244911,0.880197482220009,0.743856308739536,0.656179651446049,0.568320420557132,0.491337407583012
AR6,World,C1_5th,kt C2F6/yr,Emissions|C2F6,1.4890218034,1.6085578902,0.897524355049,0.8082133527565,0.455317105769046,0.273993333807217,0.181542132816482,0.115559817536484,0.0703540358593579,0.062618731435695
AR6,World,C1_5th,kt C6F14/yr,Emissions|C6F14,0.919032493728426,0.834967090307244,0.31482319701865,0.246634962429074,0.212199046891763,0.177599619773966,0.14844636908154,0.122198810342304,0.0971586447856544,0.0726701355575245
AR6,World,C1_5th,kt CF4/yr,Emissions|CF4,11.09323284015,10.1475433,4.56795876451722,3.45652542123736,2.56775997104645,1.9686424665451,1.64292952156067,1.38604399757385,1.14363502368927,0.963475391101837
AR6,World,C1_5th,Mt CH4/yr,Emissions|CH4,333.254671004117,337.48358835889,163.404059068346,140.956679117666,116.41923265625,114.080877671671,107.187610001514,99.2220873298483,90.9022822301741,77.53296
AR6,World,C1_5th,Mt CO/yr,Emissions|CO,825.56634,747.823864132401,520.997950444273,380.08504893329,263.69943657563,232.614689916035,225.124830278082,215.073564532671,205.52,179.981
AR6,World,C1_5th,Mt CO2/yr,Emissions|CO2|MAGICC AFOLU,2689.7768,580.848876155623,-2364.25330664062,-4820.57961665663,-5775.94492,-5818.31844923228,-5371.47996,-5285.87989524564,-5722.34891524074,-5924.29567704199
AR6,World,C1_5th,Mt CO2/yr,Emissions|CO2|MAGICC Fossil and Industrial,34260.6408089941,34627.9204377017,14119.687722475,3319.02857682833,-4031.99212217057,-6056.5602375496,-8132.59837448283,-9663.828005,-10280.4981928909,-11903.8354495707
AR6,World,C1_5th,kt HFC125/yr,Emissions|HFC125,17.8697,22.3996,3.79761,1.142633,0.20812,0.0385975799999993,0.008036567,0.002054578,0.0006632047,0.0002535397
AR6,World,C1_5th,kt HFC134a/yr,Emissions|HFC134a,118.819,97.8433,13.693325,3.697039,0.6171816,0.1047165,0.0190665299999993,0.004076593,0.001113082,0.0003838785
AR6,World,C1_5th,kt HFC143a/yr,Emissions|HFC143a,15.87818,19.903,3.37432,0.7939168,0.137751,0.0258634,0.005797357,0.001669216,0.0005979369,0.0002426159
AR6,World,C1_5th,kt HFC227ea/yr,Emissions|HFC227ea,3.39844989776611,1.58968172750968,0.109514862197585,0.132807177445569,0.04247933,0.0105258799999997,0.003350496,0.0012811,0.0005366116,0.0002329516
AR6,World,C1_5th,kt HFC23/yr,Emissions|HFC23,0,0,0,0,0,0,0,0,0,0
AR6,World,C1_5th,kt HFC245fa/yr,Emissions|HFC245fa,0.45669105,2.76037,0.58664325,0.10771395,0.02350845,0,0,0,0,0
AR6,World,C1_5th,kt HFC32/yr,Emissions|HFC32,1.81622,1.488204,0.363202,0.0550551199999993,0.012630121,0.007083953,0.0013300361,0.0005152207,0.00020812319,0.00023085289999997
AR6,World,C1_5th,kt N2O/yr,Emissions|N2O,9347.94804678489,9392.51247481455,6498.61333453125,5866.50275934971,5128.24751684317,4926.63840601978,4682.51843901123,4421.28047002971,4196.1393114179,3913.23332443534
AR6,World,C1_5th,Mt NH3/yr,Emissions|NH3,1.3064,1.308035,1.072925,0.837845,0.660685,0.635015,0.61218,0.56543,0.518475,0.51407
AR6,World,C1_5th,Mt NOx/yr,Emissions|NOx,103.718658034955,97.7661630044178,65.5796584915323,47.5443827183328,35.9297240795453,30.6301076613274,29.0893602177404,30.2345055699409,29.7777997252733,28.4275662665853
AR6,World,C1_5th,Mt OC/yr,Emissions|OC,28.669110365565,24.4906238738487,15.7620210884894,11.6092749316646,8.21245676248209,6.85071308406775,5.77573477549706,4.97844088636113,4.2862091510163,3.54991637441518
AR6,World,C1_5th,kt SF6/yr,Emissions|SF6,2.38061155180914,2.348788,0.651854975487906,0.593116756037306,0.2610541,0.1138069,0.0748547972531333,0.05970914,0.0569655699999999,0.05309019
AR6,World,C1_5th,Mt SO2/yr,Emissions|Sulfur,84.0349618210136,73.0063735458601,31.8637607786598,22.2645386800909,14.3614384072876,12.9228483508654,11.7353040241358,10.7067867933781,8.60818595581055,6.9497802734375
AR6,World,C1_5th,Mt VOC/yr,Emissions|VOC,131.7083,125.8962,103.056495,85.886525,72.930835,71.95567,72.2089831918526,72.105235,62.1054361462593,51.4766863048077
