model,region,scenario,unit,variable,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
AR6_C1,World,p50,Mt BC/yr,Emissions|BC,9.0987,8.3665,6.478,4.5342,3.4105,2.9867,2.7997,2.7398,2.626885890960693,2.3718
AR6_C1,World,p50,kt C2F6/yr,Emissions|C2F6,4.936812877655029,6.749925136566162,1.4735047252578264,0.8313286066541798,0.479898601770401,0.2934159934520721,0.1909669935703278,0.1303465962409973,0.0790871009230613,0.0665336027741432
AR6_C1,World,p50,kt C6F14/yr,Emissions|C6F14,1.330952048301697,1.330952048301697,0.4949428141117096,0.3527022004127502,0.2861545979976654,0.2382404059171677,0.1983118057250977,0.1583832949399948,0.1184547021985054,0.0785261616110801
AR6_C1,World,p50,kt CF4/yr,Emissions|CF4,16.0517692565918,19.43305015563965,6.140079021453857,3.817715883255005,2.636719942092896,2.02628493309021,1.691359043121338,1.425487995147705,1.17507004737854,0.9885507822036744
AR6_C1,World,p50,Mt CH4/yr,Emissions|CH4,375.2225995181498,362.1547,244.985775857278,206.8822,181.2334,166.6776782694635,158.935,140.6882019042969,134.2809691280717,127.578845080596
AR6_C1,World,p50,Mt CO/yr,Emissions|CO,847.8847,792.5905192499999,675.6768500000001,539.70895,438.56510000000003,437.6520664359453,407.0226837007891,378.46794401245745,361.9433,339.29632620868347
AR6_C1,World,p50,Mt CO2/yr,Emissions|CO2|MAGICC AFOLU,4262.6963,4085.4883,-17.6573,-1477.19883435879,-2571.57280795687,-3375.92849895956,-3137.77658862703,-2417.4675,-2070.75,-2287.7067
AR6_C1,World,p50,Mt CO2/yr,Emissions|CO2|MAGICC Fossil and Industrial,35051.2379746463,36284.07547221679,21512.7467,10208.2994,3590.844,784.2979607535585,-385.59601750702063,-1537.16135,-2377.09645,-3623.0903294800246
AR6_C1,World,p50,kt HFC125/yr,Emissions|HFC125,57.8193151172763,89.3301801145244,41.20729827880859,18.87263646305989,23.4161383066321,26.473899653772,28.6812093018961,30.19773250457951,29.7181497,26.4958464
AR6_C1,World,p50,kt HFC134a/yr,Emissions|HFC134a,214.0886348,227.9070180179592,106.3925018310547,48.4190459215612,44.85951995849609,42.8501496682143,49.680908203125,55.44061580672461,57.572495526798,68.3730113259875
AR6_C1,World,p50,kt HFC143a/yr,Emissions|HFC143a,32.03713989257812,55.9417880338807,33.460395294495,14.17593955993652,15.1517334046606,16.5166753498779,17.2082425938866,17.3696422405987,16.9029640191818,16.0221827536301
AR6_C1,World,p50,kt HFC227ea/yr,Emissions|HFC227ea,3.69184178,4.2285486200402,0.4198406934738159,0.2643172144889832,0.3247132003307343,0.3596599996089935,0.3641035854816437,0.3585512042045593,0.3462843894958496,0.3308871984481812
AR6_C1,World,p50,kt HFC23/yr,Emissions|HFC23,9.08023426776,2.5982,0.3061931321618,0.105049999999999,0.0674499999999994,0.0414649999999992,0.0252349999999994,0.0140826858551619,0.0,0.0
AR6_C1,World,p50,kt HFC245fa/yr,Emissions|HFC245fa,10.44515890087091,19.64605202793408,2.621824026107788,2.226199999999999,2.707674999999998,3.140649999999998,3.597225000000001,3.98795,4.353449999999999,4.786349999999996
AR6_C1,World,p50,kt HFC32/yr,Emissions|HFC32,34.3823,76.9695780285146,6.9647269,6.46290501,7.752027988433838,9.101186752319336,10.53707981109619,11.76,12.93,13.32853984832764
AR6_C1,World,p50,kt HFC4310mee / yr,Emissions|HFC4310mee,0.9148498773574828,0.9757999777793884,0.9790725569649632,1.027430943467892,1.067554071228179,1.102605255467831,1.130168508651686,1.147039871091749,1.152130956967783,0.340901192
AR6_C1,World,p50,kt N2O/yr,Emissions|N2O,10950.12478775021,11068.78606003928,9379.69065810355,8429.979210870557,7827.566338639705,7485.42,7449.83,7002.248360437456,6981.374950381773,6990.848185442294
AR6_C1,World,p50,Mt NH3/yr,Emissions|NH3,46.6305,49.55730777834886,32.392352916883056,29.91376912840164,27.971455378582213,27.23240521987174,27.26304934389045,27.188221906853677,26.54350680484205,25.41453978433494
AR6_C1,World,p50,Mt NO2/yr,Emissions|NOx,121.7867,116.1336,89.265,65.2348,50.1345492349939,49.4455823943304,49.6274,47.9106085682705,45.1288,42.5909
AR6_C1,World,p50,Mt OC/yr,Emissions|OC,31.0092,28.5809,25.7344,21.653,19.7448,19.27021026611328,17.825,16.7365,16.2768,15.4374
AR6_C1,World,p50,kt SF6/yr,Emissions|SF6,6.0472,5.5083,2.2104,1.9973,1.6919,1.5802,1.51221005491632,1.379765033721924,1.2579,0.9932
AR6_C1,World,p50,Mt SO2/yr,Emissions|Sulfur,88.0872,81.1449,43.3986,27.04533053741576,18.41213292,16.9133,15.7715,14.8431,13.9078,12.9971
AR6_C1,World,p50,Mt VOC/yr,Emissions|VOC,137.5867,168.987,125.64704738283154,109.60468135239415,92.69188735802379,83.09735626244915,80.4643419462204,78.40178545726579,74.91575,73.11005
